953777,0.0,0.0234375,0.015625,0.0234375,0.1015625,0.3125,0.2734375,0.1640625,0.0625,0.0234375
954222,0.0,0.0079365079365079,0.0158730158730158,0.0317460317460317,0.1428571428571428,0.3253968253968254,0.2301587301587301,0.1349206349206349,0.0793650793650793,0.0317460317460317
953889,0.0,0.0076923076923076,0.0,0.0692307692307692,0.1538461538461538,0.3076923076923077,0.2230769230769231,0.1076923076923077,0.0846153846153846,0.0461538461538461
953550,0.0,0.0,0.0076923076923076,0.023076923076923,0.1,0.3461538461538461,0.2769230769230769,0.1538461538461538,0.0384615384615384,0.0538461538461538
953283,0.0,0.0,0.0,0.0296296296296296,0.1407407407407407,0.3037037037037037,0.2444444444444444,0.1555555555555555,0.1037037037037037,0.0222222222222222
954067,0.0,0.0,0.0074074074074074,0.0222222222222222,0.0962962962962963,0.3703703703703703,0.2296296296296296,0.1555555555555555,0.0666666666666666,0.0518518518518518
954013,0.0,0.0,0.0075757575757575,0.0378787878787878,0.1363636363636363,0.2954545454545454,0.2348484848484848,0.1666666666666666,0.0681818181818181,0.053030303030303
953097,0.0,0.0,0.0,0.0229007633587786,0.0763358778625954,0.183206106870229,0.2519083969465648,0.2442748091603053,0.1145038167938931,0.1068702290076335
953785,0.0,0.0,0.0077519379844961,0.0465116279069767,0.1550387596899224,0.2480620155038759,0.2945736434108527,0.1162790697674418,0.0542635658914728,0.0775193798449612
953979,0.0,0.0,0.0,0.0236220472440944,0.1653543307086614,0.2677165354330709,0.2362204724409448,0.1574803149606299,0.0708661417322834,0.0787401574803149
954076,0.0,0.0,0.0,0.0390625,0.1796875,0.3046875,0.3046875,0.078125,0.0546875,0.0390625
953961,0.0,0.0,0.0077519379844961,0.0310077519379844,0.1007751937984496,0.3643410852713178,0.3023255813953488,0.1085271317829457,0.0542635658914728,0.0310077519379844
953816,0.0,0.0,0.0,0.0078125,0.078125,0.234375,0.25,0.2265625,0.109375,0.09375
954188,0.0,0.0,0.016,0.0,0.072,0.28,0.232,0.224,0.112,0.064
771213,0.0058479532163742,0.0,0.0058479532163742,0.0409356725146198,0.1578947368421052,0.2631578947368421,0.2865497076023391,0.1052631578947368,0.0760233918128654,0.0584795321637426
770897,0.0,0.0,0.0057803468208092,0.0346820809248554,0.1560693641618497,0.2254335260115607,0.2369942196531791,0.1676300578034682,0.0924855491329479,0.0809248554913294
770486,0.0,0.0,0.0057803468208092,0.0173410404624277,0.1156069364161849,0.2774566473988439,0.2890173410404624,0.1098265895953757,0.1213872832369942,0.0635838150289017
771233,0.0,0.0,0.029585798816568,0.0414201183431952,0.1242603550295858,0.3550295857988165,0.1775147928994082,0.1183431952662721,0.1124260355029585,0.0414201183431952
771399,0.0,0.0,0.0055865921787709,0.0167597765363128,0.0726256983240223,0.2234636871508379,0.3240223463687151,0.1787709497206704,0.1117318435754189,0.0670391061452514
771547,0.0,0.0116959064327485,0.0350877192982456,0.023391812865497,0.1929824561403508,0.2573099415204678,0.2339181286549707,0.1052631578947368,0.087719298245614,0.0526315789473684
771111,0.0,0.0,0.0,0.0359281437125748,0.1377245508982036,0.2455089820359281,0.3173652694610778,0.1676646706586826,0.0658682634730539,0.029940119760479
